target_overall_rating,prop_size_sqft,prop_type_house,prop_type_apartment,prop_type_office,prop_latitude,prop_longitude,prop_total_jobs,prop_eco_friendly,prop_pet_present,cleaner_total_jobs,cleaner_avg_rating,cleaner_rating_trend,cleaner_experience_years,cleaner_spec_house,cleaner_spec_apartment,cleaner_spec_office,cleaner_avg_job_value,cleaner_completion_rate,cleaner_avg_bid_amount,cleaner_client_retention,hist_previous_jobs,hist_avg_rating,hist_days_since_last,hist_prop_type_match,hist_price_compatibility,hist_client_avg_rating,hist_client_total_jobs,hist_rebooking_indicator,hist_has_communication,hist_issue_resolution_rate,ctx_urgency_days,ctx_price_low,ctx_price_medium,ctx_price_high,ctx_service_complexity,ctx_season_sin,ctx_season_cos,ctx_is_weekend,ctx_client_tenure_days,rating_quality,rating_communication,rating_timeliness,rating_professionalism,meta_job_id,meta_client_id,meta_cleaner_id,meta_property_id,meta_scheduled_date,meta_review_id
5.0,560.0,0,1,0,37.94152788,23.60222555,11,0,0,32,5.9375,0.2625000000000002,-0.043835616438356165,0.4375,0.25,0.3125,114.6875,0.9411764705882353,143.1578947368421,0.03125,0,0.0,9999,0.0,0.5,7.5,13,0,1,1.0,-16,1,0,0,0.245,-0.8660254037844386,0.5000000000000001,0,-16,6.0,4.0,4.0,4.0,4930,1815,1156,892,2025-10-23,4404
9.0,2402.0,1,0,0,37.91392635,23.60698304,6,0,0,9,8.11111111111111,0.0,-0.4,0.4444444444444444,0.2222222222222222,0.3333333333333333,184.44444444444446,0.8181818181818182,194.30232558139534,0.0,0,0.0,9999,0.0,0.5,9.2,6,0,1,1.0,-146,0,0,1,0.25,1.2246467991473532e-16,-1.0,1,-146,10.0,8.0,10.0,8.0,4931,1543,1170,525,2025-06-15,4405
6.0,3936.0,0,0,1,37.87444922,23.62649266,7,0,0,20,5.85,-0.25,-0.2958904109589041,0.5,0.3,0.2,110.0,0.8695652173913043,116.15384615384616,0.0,0,0.0,9999,0.0,0.5,7.5,5,0,1,1.0,-108,0,0,1,0.25,-0.4999999999999997,-0.8660254037844388,0,-108,5.0,7.0,5.0,5.0,4933,1622,1261,629,2025-07-23,4406
6.0,542.0,0,1,0,37.91127158,23.82134026,7,0,0,20,7.2,0.20000000000000018,-0.2328767123287671,0.2,0.45,0.35,140.5,0.9523809523809523,151.5068493150685,0.0,0,0.0,9999,0.0,0.5,6.75,6,0,1,1.0,-85,1,0,0,0.23,-0.8660254037844384,-0.5000000000000004,0,-85,5.0,7.0,5.0,7.0,4934,1550,1139,534,2025-08-15,4407
5.0,706.0,0,1,0,37.86637103,23.63820456,14,0,0,8,6.375,0.0,-0.5205479452054794,0.375,0.375,0.25,119.375,0.8,128.89763779527559,0.0,0,0.0,9999,0.0,0.5,6.6,6,0,1,1.0,-190,1,0,0,0.23,0.49999999999999994,-0.8660254037844387,0,-190,6.0,6.0,5.0,5.0,4935,1356,1143,277,2025-05-02,4408
6.0,1759.0,0,0,1,38.09739117,23.79991251,6,0,0,16,6.9375,-0.13750000000000018,-0.6657534246575343,0.25,0.375,0.375,158.125,0.8888888888888888,163.81679389312978,0.0,0,0.0,9999,0.0,0.5,8.0,4,0,1,1.0,-243,0,1,0,0.205,1.0,6.123233995736766e-17,0,-243,6.0,5.0,5.0,5.0,4936,1323,1219,236,2025-03-10,4409
6.0,1757.0,1,0,0,37.92890613,23.69221128,9,0,0,34,6.0588235294117645,-0.6588235294117641,-0.4410958904109589,0.38235294117647056,0.3235294117647059,0.29411764705882354,83.38235294117646,0.9714285714285714,91.51515151515152,0.02941176470588236,0,0.0,9999,0.0,0.5,6.666666666666667,6,0,1,1.0,-161,0,1,0,0.2,0.49999999999999994,-0.8660254037844387,1,-161,7.0,6.0,4.0,6.0,4937,1814,1316,891,2025-05-31,4410
5.0,2720.0,1,0,0,38.01771173,23.84857558,4,0,0,7,6.285714285714286,0.0,-0.6767123287671233,0.2857142857142857,0.2857142857142857,0.42857142857142855,131.42857142857142,0.6363636363636364,102.1900826446281,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-247,0,0,1,0.2,1.0,6.123233995736766e-17,0,-247,6.0,6.0,4.0,4.0,4938,1533,1271,510,2025-03-06,4411
8.0,662.0,0,1,0,37.89302528,23.7516787,4,0,0,7,6.714285714285714,0.0,-0.8356164383561644,0.14285714285714285,0.42857142857142855,0.42857142857142855,39.285714285714285,0.875,151.71328671328672,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-305,1,0,0,0.23,0.49999999999999994,0.8660254037844387,0,-305,7.0,7.0,6.0,9.0,4939,1334,1311,249,2025-01-07,4412
9.0,579.0,0,1,0,38.01741612,23.61029067,8,0,0,4,7.5,0.0,-0.736986301369863,0.5,0.25,0.25,181.25,0.6666666666666666,286.3768115942029,0.0,0,0.0,9999,0.0,0.5,6.0,2,0,1,1.0,-269,1,0,0,0.245,0.8660254037844386,0.5000000000000001,0,-269,8.0,9.0,10.0,10.0,4940,1489,1306,451,2025-02-12,4413
6.0,813.0,0,1,0,37.88008872,23.68662107,4,0,0,4,6.75,0.0,-0.4191780821917808,0.0,0.25,0.75,290.0,0.8,178.03571428571428,0.0,0,0.0,9999,0.0,0.5,7.5,6,0,1,1.0,-153,1,0,0,0.23,1.2246467991473532e-16,-1.0,1,-153,5.0,7.0,6.0,7.0,4941,1734,1249,778,2025-06-08,4414
7.0,2583.0,1,0,0,37.97254601,23.64961218,6,0,0,29,6.0,0.40000000000000036,-0.4547945205479452,0.20689655172413793,0.41379310344827586,0.3793103448275862,65.6896551724138,0.8529411764705882,84.82014388489209,0.06896551724137934,0,0.0,9999,0.0,0.5,6.4,6,0,1,1.0,-166,0,1,0,0.2,0.49999999999999994,-0.8660254037844387,0,-166,7.0,7.0,7.0,8.0,4942,1666,1233,687,2025-05-26,4415
8.0,1580.0,1,0,0,37.8927939,23.67627239,9,0,0,4,8.0,0.0,-0.6684931506849315,0.25,0.25,0.5,227.5,0.6666666666666666,209.0,0.0,0,0.0,9999,0.0,0.5,8.0,9,0,1,1.0,-244,0,0,1,0.21,1.0,6.123233995736766e-17,1,-244,9.0,8.0,9.0,8.0,4943,1816,1276,894,2025-03-09,4416
7.0,911.0,1,0,0,38.00724233,23.749358,10,0,0,39,6.0256410256410255,0.0743589743589741,-0.3863013698630137,0.3333333333333333,0.38461538461538464,0.28205128205128205,87.05128205128206,0.9285714285714286,97.57042253521126,0.02564102564102566,1,5.0,46,1.0,0.8571428571428572,7.0,10,1,1,1.0,-141,1,0,0,0.245,1.2246467991473532e-16,-1.0,0,-141,8.0,8.0,7.0,8.0,4945,1535,1222,513,2025-06-20,4417
7.0,3171.0,0,0,1,38.03685576,23.67520549,13,0,0,16,6.6875,0.11249999999999982,-0.13972602739726028,0.375,0.25,0.375,153.75,0.8421052631578947,152.48031496062993,0.0,0,0.0,9999,0.0,0.5,7.75,9,0,1,1.0,-51,0,0,1,0.215,-1.0,-1.8369701987210297e-16,0,-51,6.0,6.0,6.0,8.0,4946,1578,1174,569,2025-09-18,4418
8.0,2810.0,1,0,0,37.94515896,23.67212507,5,0,0,26,7.769230769230769,-0.16923076923076952,-0.10684931506849316,0.3076923076923077,0.19230769230769232,0.5,250.19230769230768,0.8125,226.82539682539684,0.0,0,0.0,9999,0.0,0.5,8.857142857142858,10,0,1,1.0,-39,0,0,1,0.25,-1.0,-1.8369701987210297e-16,0,-39,7.0,9.0,6.0,8.0,4948,1384,1309,311,2025-09-30,4419
6.0,1587.0,0,0,1,37.96951233,23.67884697,8,0,0,1,7.0,0.0,-0.9287671232876712,0.0,0.0,1.0,470.0,0.5,192.70700636942675,0.0,0,0.0,9999,0.0,0.5,6.0,2,0,1,1.0,-339,0,0,1,0.205,-2.4492935982947064e-16,1.0,0,-339,5.0,5.0,5.0,7.0,4949,1758,1127,808,2024-12-04,4420
8.0,773.0,0,1,0,38.01938907,23.62573696,9,0,0,1,7.0,0.0,-0.7726027397260274,1.0,0.0,0.0,170.0,0.3333333333333333,220.9375,0.0,0,0.0,9999,0.0,0.5,5.0,2,0,1,1.0,-282,1,0,0,0.215,0.49999999999999994,0.8660254037844387,0,-282,8.0,7.0,9.0,7.0,4950,1604,1207,602,2025-01-30,4421
5.0,1539.0,1,0,0,37.90917944,23.73211077,6,0,0,1,5.0,0.0,-0.989041095890411,0.0,0.0,1.0,285.0,0.5,111.18110236220473,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-361,0,1,0,0.2,-0.5000000000000004,0.8660254037844384,0,-361,4.0,6.0,4.0,4.0,4951,1664,1181,683,2024-11-12,4422
9.0,1065.0,1,0,0,37.95398729,23.75466717,8,0,0,18,9.722222222222221,0.17777777777777892,-0.2136986301369863,0.4444444444444444,0.1111111111111111,0.4444444444444444,448.6111111111111,0.9,388.3884297520661,0.05555555555555558,0,0.0,9999,0.0,0.5,7.857142857142857,8,0,1,1.0,-78,0,1,0,0.2,-0.8660254037844384,-0.5000000000000004,0,-78,10.0,9.0,10.0,8.0,4952,1643,1266,655,2025-08-22,4423
6.0,601.0,0,0,1,38.0801874,23.71323241,7,0,0,37,5.837837837837838,0.06216216216216264,-0.08767123287671233,0.32432432432432434,0.35135135135135137,0.32432432432432434,96.75675675675676,0.8809523809523809,105.41666666666667,0.05405405405405406,0,0.0,9999,0.0,0.5,6.5,5,0,1,1.0,-32,1,0,0,0.245,-0.8660254037844386,0.5000000000000001,0,-32,5.0,7.0,6.0,5.0,4953,1588,1310,580,2025-10-07,4424
7.0,2296.0,1,0,0,37.95398444,23.76718176,8,0,0,4,7.25,0.0,-0.9260273972602739,0.25,0.5,0.25,233.75,0.8,249.08450704225353,0.25,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-338,0,0,1,0.25,-2.4492935982947064e-16,1.0,0,-338,6.0,7.0,8.0,7.0,4954,1557,1258,542,2024-12-05,4425
6.0,579.0,0,1,0,38.01741612,23.61029067,8,0,0,25,6.12,-0.1200000000000001,-0.0684931506849315,0.36,0.28,0.36,103.8,0.8928571428571429,115.20325203252033,0.040000000000000036,0,0.0,9999,0.0,0.5,6.833333333333333,8,0,1,1.0,-25,1,0,0,0.245,-0.8660254037844386,0.5000000000000001,0,-25,7.0,7.0,4.0,7.0,4955,1489,1214,451,2025-10-14,4426
9.0,1424.0,1,0,0,37.87824969,23.70406377,12,0,0,6,8.0,0.0,-0.7068493150684931,0.3333333333333333,0.16666666666666666,0.5,303.3333333333333,0.75,266.56,0.0,0,0.0,9999,0.0,0.5,6.75,5,0,1,1.0,-258,0,1,0,0.2,0.8660254037844386,0.5000000000000001,1,-258,8.0,8.0,8.0,8.0,4956,1720,1296,759,2025-02-23,4427
9.0,1065.0,1,0,0,37.95398729,23.75466717,8,0,0,17,8.235294117647058,0.16470588235294237,-0.39452054794520547,0.35294117647058826,0.17647058823529413,0.47058823529411764,213.52941176470588,0.8095238095238095,230.79710144927537,0.0,0,0.0,9999,0.0,0.5,7.4,6,0,1,1.0,-144,0,1,0,0.21,1.2246467991473532e-16,-1.0,0,-144,10.0,10.0,10.0,9.0,4957,1643,1308,655,2025-06-17,4428
9.0,1015.0,0,1,0,38.10596231,23.72078341,1,0,0,20,9.7,0.10000000000000142,-0.27671232876712326,0.25,0.35,0.4,392.5,0.9090909090909091,370.53125,0.050000000000000044,0,0.0,9999,0.0,0.5,8.75,6,0,1,1.0,-101,0,0,1,0.22,-0.4999999999999997,-0.8660254037844388,0,-101,9.0,9.0,9.0,10.0,4958,1712,1231,747,2025-07-30,4429
9.0,2495.0,1,0,0,38.1014175,23.73859026,8,0,0,7,8.142857142857142,0.0,-0.726027397260274,0.2857142857142857,0.42857142857142855,0.2857142857142857,125.71428571428571,0.7777777777777778,240.2479338842975,0.0,0,0.0,9999,0.0,0.5,8.5,4,0,1,1.0,-265,0,0,1,0.21,0.8660254037844386,0.5000000000000001,1,-265,8.0,8.0,10.0,10.0,4959,1497,1146,461,2025-02-16,4430
9.0,2736.0,0,0,1,37.98353303,23.8069451,7,0,0,6,8.5,0.0,-0.5315068493150685,0.3333333333333333,0.3333333333333333,0.3333333333333333,180.0,0.75,264.2063492063492,0.0,0,0.0,9999,0.0,0.5,6.888888888888889,10,0,1,1.0,-194,0,0,1,0.205,0.8660254037844387,-0.4999999999999998,0,-194,10.0,10.0,9.0,8.0,4960,1645,1134,657,2025-04-28,4431
6.0,981.0,0,0,1,37.96078729,23.75665878,5,0,0,3,5.666666666666667,0.0,-0.9780821917808219,0.3333333333333333,0.0,0.6666666666666666,215.0,0.75,111.25,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-357,1,0,0,0.2,-0.5000000000000004,0.8660254037844384,1,-357,7.0,7.0,5.0,5.0,4961,1694,1181,721,2024-11-16,4432
8.0,2553.0,0,0,1,37.91746719,23.80789987,5,0,0,13,8.23076923076923,-0.03076923076923066,-0.3013698630136986,0.3076923076923077,0.38461538461538464,0.3076923076923077,152.69230769230768,0.8666666666666667,249.24460431654677,0.0,0,0.0,9999,0.0,0.5,7.4,6,0,1,1.0,-110,0,0,1,0.25,-0.4999999999999997,-0.8660254037844388,0,-110,7.0,8.0,7.0,7.0,4962,1646,1232,659,2025-07-21,4433
6.0,1383.0,0,0,1,37.91519311,23.83312488,2,0,0,10,7.1,0.0,-0.6027397260273972,0.4,0.1,0.5,156.0,0.8333333333333334,139.92753623188406,0.0,0,0.0,9999,0.0,0.5,6.5,4,0,1,1.0,-220,0,1,0,0.205,0.8660254037844387,-0.4999999999999998,0,-220,6.0,6.0,4.0,6.0,4963,1457,1135,407,2025-04-02,4434
7.0,2666.0,0,0,1,38.07993595,23.63206525,11,0,0,1,8.0,0.0,-0.9561643835616438,0.0,1.0,0.0,130.0,0.5,249.6153846153846,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-349,0,0,1,0.25,-0.5000000000000004,0.8660254037844384,1,-349,6.0,8.0,7.0,7.0,4964,1354,1258,275,2024-11-24,4435
7.0,641.0,0,1,0,38.04654465,23.81432674,4,0,0,12,8.166666666666666,0.13333333333333464,-0.1643835616438356,0.5,0.3333333333333333,0.16666666666666666,206.25,0.8,284.67857142857144,0.0,0,0.0,9999,0.0,0.5,7.666666666666667,4,0,1,1.0,-60,1,0,0,0.215,-1.0,-1.8369701987210297e-16,0,-60,6.0,8.0,5.0,6.0,4965,1361,1306,283,2025-09-09,4436
7.0,682.0,0,1,0,37.87928336,23.80355215,13,0,0,18,6.0,0.0,-0.5589041095890411,0.2777777777777778,0.3333333333333333,0.3888888888888889,89.44444444444444,0.9473684210526315,116.875,0.05555555555555558,1,5.0,39,1.0,0.75,5.666666666666667,7,1,1,1.0,-204,1,0,0,0.23,0.8660254037844387,-0.4999999999999998,0,-204,8.0,6.0,6.0,8.0,4966,1736,1250,781,2025-04-18,4437
8.0,1793.0,1,0,0,38.12296006,23.71894676,5,0,0,6,7.833333333333333,0.0,-0.7315068493150685,0.16666666666666666,0.6666666666666666,0.16666666666666666,196.66666666666666,0.8571428571428571,249.91869918699186,0.0,0,0.0,9999,0.0,0.5,7.5,5,0,1,1.0,-267,0,0,1,0.21,0.8660254037844386,0.5000000000000001,0,-267,9.0,8.0,7.0,9.0,4967,1721,1178,760,2025-02-14,4438
7.0,585.0,0,1,0,38.04078589,23.84860269,12,0,0,11,7.636363636363637,-0.1363636363636367,-0.4273972602739726,0.36363636363636365,0.5454545454545454,0.09090909090909091,169.0909090909091,0.9166666666666666,249.51612903225808,0.09090909090909094,0,0.0,9999,0.0,0.5,7.6,6,0,1,1.0,-156,1,0,0,0.245,1.2246467991473532e-16,-1.0,0,-156,8.0,8.0,5.0,6.0,4968,1476,1178,433,2025-06-05,4439
9.0,1198.0,1,0,0,37.94840123,23.67220659,11,0,0,2,8.5,0.0,-0.8493150684931506,0.0,0.5,0.5,117.5,0.6666666666666666,240.24590163934425,0.0,0,0.0,9999,0.0,0.5,9.0,3,0,1,1.0,-310,0,1,0,0.21,0.49999999999999994,0.8660254037844387,0,-310,9.0,8.0,10.0,8.0,4969,1542,1146,523,2025-01-02,4440
10.0,2027.0,1,0,0,37.99432967,23.78383099,11,0,0,4,9.25,0.0,-0.7287671232876712,0.5,0.25,0.25,436.25,0.8,386.10655737704917,0.0,0,0.0,9999,0.0,0.5,6.666666666666667,5,0,1,1.0,-266,0,0,1,0.25,0.8660254037844386,0.5000000000000001,1,-266,9.0,10.0,8.0,9.0,4970,1405,1266,342,2025-02-15,4441
8.0,1270.0,0,1,0,37.96942402,23.64781538,11,0,0,19,6.947368421052632,0.05263157894736814,-0.12602739726027398,0.2631578947368421,0.3684210526315789,0.3684210526315789,141.8421052631579,0.8260869565217391,156.13138686131387,0.0,0,0.0,9999,0.0,0.5,7.222222222222222,12,0,1,1.0,-46,0,1,0,0.23,-1.0,-1.8369701987210297e-16,0,-46,8.0,9.0,8.0,7.0,4971,1811,1186,887,2025-09-23,4442
6.0,849.0,0,1,0,37.97009063,23.81425742,2,0,0,1,7.0,0.0,-0.9945205479452055,1.0,0.0,0.0,110.0,0.5,105.51724137931035,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-363,1,0,0,0.215,-0.5000000000000004,0.8660254037844384,1,-363,7.0,5.0,6.0,7.0,4972,1801,1129,870,2024-11-10,4443
5.0,823.0,1,0,0,38.08300977,23.7753618,6,0,0,9,6.111111111111111,0.0,-0.5671232876712329,0.4444444444444444,0.1111111111111111,0.4444444444444444,155.0,0.8181818181818182,131.28676470588235,0.0,0,0.0,9999,0.0,0.5,6.0,2,0,1,1.0,-207,1,0,0,0.195,0.8660254037844387,-0.4999999999999998,0,-207,4.0,6.0,3.0,4.0,4973,1704,1295,737,2025-04-15,4444
7.0,2419.0,1,0,0,37.92886347,23.66490691,15,0,0,29,7.827586206896552,0.07241379310344875,-0.27123287671232876,0.41379310344827586,0.3103448275862069,0.27586206896551724,208.27586206896552,0.90625,210.03546099290782,0.03448275862068961,0,0.0,9999,0.0,0.5,7.818181818181818,13,0,1,1.0,-99,0,0,1,0.25,-0.8660254037844384,-0.5000000000000004,0,-99,7.0,6.0,7.0,8.0,4975,1397,1194,329,2025-08-01,4445
6.0,4868.0,0,0,1,37.83536402,23.67919409,9,0,0,6,6.333333333333333,0.0,-0.6794520547945205,0.3333333333333333,0.3333333333333333,0.3333333333333333,103.33333333333333,0.6,103.41463414634147,0.0,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-248,0,0,1,0.215,1.0,6.123233995736766e-17,0,-248,7.0,7.0,6.0,6.0,4976,1747,1271,794,2025-03-05,4446
6.0,1792.0,0,0,1,37.84600967,23.60749036,9,0,0,2,6.5,0.0,-0.947945205479452,0.5,0.0,0.5,197.5,0.6666666666666666,172.9787234042553,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-346,0,1,0,0.215,-0.5000000000000004,0.8660254037844384,0,-346,7.0,6.0,5.0,7.0,4977,1569,1203,557,2024-11-27,4447
5.0,1418.0,0,1,0,37.8919157,23.81648389,9,0,0,12,5.75,0.04999999999999982,-0.7616438356164383,0.25,0.16666666666666666,0.5833333333333334,132.08333333333334,0.9230769230769231,132.54032258064515,0.08333333333333337,0,0.0,9999,0.0,0.5,6.4,6,0,1,1.0,-278,0,1,0,0.22,0.8660254037844386,0.5000000000000001,0,-278,6.0,4.0,3.0,6.0,4978,1574,1145,564,2025-02-03,4448
8.0,4864.0,0,0,1,38.12243512,23.8001624,7,0,0,6,7.333333333333333,0.0,-0.8,0.16666666666666666,0.3333333333333333,0.5,179.16666666666666,0.6,136.268115942029,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-292,0,0,1,0.215,0.49999999999999994,0.8660254037844387,0,-292,9.0,7.0,6.0,7.0,4979,1665,1140,685,2025-01-20,4449
7.0,842.0,0,1,0,37.98291633,23.64879267,11,0,0,33,6.818181818181818,-0.11818181818181817,-0.1643835616438356,0.3333333333333333,0.30303030303030304,0.36363636363636365,150.3030303030303,0.9166666666666666,154.00862068965517,0.030303030303030276,0,0.0,9999,0.0,0.5,7.6,12,0,1,1.0,-60,1,0,0,0.215,-1.0,-1.8369701987210297e-16,0,-60,8.0,8.0,5.0,6.0,4980,1501,1157,466,2025-09-09,4450
7.0,2068.0,0,0,1,37.8397345,23.66184035,11,0,0,8,5.75,0.0,-0.8082191780821918,0.25,0.375,0.375,102.5,0.8,104.82905982905983,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-295,0,1,0,0.215,0.49999999999999994,0.8660254037844387,0,-295,6.0,6.0,7.0,6.0,4981,1782,1129,840,2025-01-17,4451
9.0,4082.0,0,0,1,38.02266787,23.73490334,5,0,0,11,9.454545454545455,-0.054545454545454675,-0.7479452054794521,0.2727272727272727,0.36363636363636365,0.36363636363636365,312.27272727272725,0.7857142857142857,311.52317880794703,0.0,0,0.0,9999,0.0,0.5,10.0,3,0,1,1.0,-273,0,0,1,0.25,0.8660254037844386,0.5000000000000001,1,-273,10.0,9.0,9.0,10.0,4982,1712,1216,746,2025-02-08,4452
7.0,2127.0,1,0,0,37.95022793,23.85287058,8,0,0,18,6.111111111111111,0.08888888888888946,-0.6958904109589041,0.2777777777777778,0.3888888888888889,0.3333333333333333,70.0,0.9,99.21428571428571,0.05555555555555558,0,0.0,9999,0.0,0.5,6.75,5,0,1,1.0,-254,0,1,0,0.2,0.8660254037844386,0.5000000000000001,0,-254,6.0,6.0,6.0,7.0,4984,1344,1230,263,2025-02-27,4453
7.0,1278.0,1,0,0,38.04054409,23.79699216,3,0,0,26,6.153846153846154,0.14615384615384563,-0.10136986301369863,0.34615384615384615,0.46153846153846156,0.19230769230769232,86.73076923076923,0.9629629629629629,109.69827586206897,0.038461538461538436,0,0.0,9999,0.0,0.5,8.285714285714286,8,0,1,1.0,-37,1,0,0,0.21,-0.8660254037844386,0.5000000000000001,0,-37,8.0,6.0,7.0,8.0,4985,1608,1190,610,2025-10-02,4454
5.0,2787.0,1,0,0,37.84603751,23.68445603,2,0,0,12,6.0,0.0,-0.4767123287671233,0.5,0.16666666666666666,0.3333333333333333,138.33333333333334,0.8571428571428571,130.54744525547446,0.08333333333333337,0,0.0,9999,0.0,0.5,6.0,3,0,1,1.0,-174,0,0,1,0.25,0.49999999999999994,-0.8660254037844387,1,-174,4.0,6.0,6.0,4.0,4986,1700,1295,731,2025-05-18,4455
7.0,4730.0,0,0,1,37.94709972,23.7987537,5,0,0,13,6.923076923076923,-0.12307692307692353,-0.5945205479452055,0.3076923076923077,0.15384615384615385,0.5384615384615384,154.23076923076923,0.8666666666666667,143.141592920354,0.0,0,0.0,9999,0.0,0.5,7.0,3,0,1,1.0,-217,0,0,1,0.205,0.8660254037844387,-0.4999999999999998,1,-217,6.0,6.0,5.0,8.0,4987,1748,1240,796,2025-04-05,4456
7.0,1021.0,0,1,0,37.88069423,23.72515572,15,0,0,3,8.0,0.0,-0.852054794520548,0.0,0.6666666666666666,0.3333333333333333,120.0,0.5,225.3846153846154,0.0,0,0.0,9999,0.0,0.5,7.0,4,0,1,1.0,-311,0,1,0,0.25,0.49999999999999994,0.8660254037844387,0,-311,8.0,8.0,6.0,7.0,4988,1728,1264,770,2025-01-01,4457
7.0,2208.0,1,0,0,37.88914898,23.74624617,6,0,0,18,7.833333333333333,-0.033333333333333215,-0.4712328767123288,0.2777777777777778,0.5,0.2222222222222222,146.11111111111111,0.8571428571428571,216.1888111888112,0.05555555555555558,0,0.0,9999,0.0,0.5,6.5,7,0,1,1.0,-172,0,0,1,0.25,0.49999999999999994,-0.8660254037844387,0,-172,7.0,8.0,5.0,6.0,4989,1605,1180,605,2025-05-20,4458
6.0,671.0,0,1,0,37.8718464,23.60055868,8,0,0,2,6.0,0.0,-0.9534246575342465,0.5,0.0,0.5,150.0,0.6666666666666666,103.71900826446281,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-348,1,0,0,0.245,-0.5000000000000004,0.8660254037844384,0,-348,7.0,6.0,6.0,7.0,4990,1536,1171,514,2024-11-25,4459
6.0,2809.0,1,0,0,38.04851696,23.72373648,16,0,0,14,6.5,0.09999999999999964,-0.6821917808219178,0.21428571428571427,0.35714285714285715,0.42857142857142855,61.07142857142857,0.875,94.00826446280992,0.0,0,0.0,9999,0.0,0.5,8.333333333333334,4,0,1,1.0,-249,0,0,1,0.2,1.0,6.123233995736766e-17,0,-249,5.0,7.0,7.0,6.0,4991,1651,1285,668,2025-03-04,4460
8.0,1021.0,0,1,0,37.88069423,23.72515572,15,0,0,0,0.0,0.0,-0.9041095890410958,0.0,0.0,0.0,0.0,0.0,182.06766917293234,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-330,0,1,0,0.22,-2.4492935982947064e-16,1.0,0,-330,7.0,8.0,6.0,9.0,4992,1728,1291,770,2024-12-13,4461
7.0,1169.0,1,0,0,38.00962405,23.73282281,12,0,0,19,7.0,-0.09999999999999964,-0.0136986301369863,0.2631578947368421,0.47368421052631576,0.2631578947368421,136.05263157894737,0.7916666666666666,156.23239436619718,0.0,0,0.0,9999,0.0,0.5,6.909090909090909,16,0,1,1.0,-5,0,1,0,0.2,-0.5000000000000004,0.8660254037844384,0,-5,8.0,8.0,8.0,6.0,4993,1374,1138,297,2025-11-03,4462
6.0,3430.0,0,0,1,37.85277128,23.80128531,3,0,0,19,6.526315789473684,0.1736842105263161,-0.4191780821917808,0.21052631578947367,0.47368421052631576,0.3157894736842105,84.21052631578948,0.95,114.67153284671532,0.0,0,0.0,9999,0.0,0.5,7.5,3,0,1,1.0,-153,0,0,1,0.205,1.2246467991473532e-16,-1.0,1,-153,6.0,7.0,6.0,7.0,4994,1327,1189,240,2025-06-08,4463
8.0,871.0,0,1,0,38.05928683,23.66601441,3,0,0,12,6.833333333333333,-0.13333333333333286,-0.5013698630136987,0.3333333333333333,0.16666666666666666,0.5,162.91666666666666,0.8571428571428571,159.74683544303798,0.0,0,0.0,9999,0.0,0.5,8.6,6,0,1,1.0,-183,0,1,0,0.245,0.49999999999999994,-0.8660254037844387,0,-183,9.0,8.0,8.0,8.0,4995,1812,1305,889,2025-05-09,4464
8.0,1243.0,0,1,0,38.09533811,23.64719842,8,0,0,0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,210.45774647887325,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-365,0,1,0,0.25,-0.5000000000000004,0.8660254037844384,0,-365,8.0,7.0,7.0,7.0,4996,1600,1194,598,2024-11-08,4465
7.0,1135.0,1,0,0,37.97009288,23.62146598,9,0,0,8,7.75,0.0,-0.4821917808219178,0.0,0.25,0.75,246.25,0.8,208.74125874125875,0.0,0,0.0,9999,0.0,0.5,6.666666666666667,4,0,1,1.0,-176,0,1,0,0.21,0.49999999999999994,-0.8660254037844387,0,-176,7.0,7.0,6.0,6.0,4997,1749,1268,797,2025-05-16,4466
9.0,1947.0,1,0,0,38.10092063,23.82195759,16,0,0,2,7.5,0.0,-0.9424657534246575,0.0,0.5,0.5,142.5,0.6666666666666666,216.45833333333334,0.0,0,0.0,9999,0.0,0.5,7.5,1,0,1,1.0,-344,0,0,1,0.2,-0.5000000000000004,0.8660254037844384,0,-344,10.0,10.0,9.0,9.0,4999,1462,1180,412,2024-11-29,4467
5.0,1442.0,1,0,0,37.95926715,23.80560187,2,0,0,32,6.15625,-0.25624999999999964,-0.005479452054794521,0.3125,0.34375,0.34375,105.0,0.9142857142857143,114.88095238095238,0.03125,0,0.0,9999,0.0,0.5,5.5,5,0,1,1.0,-2,0,1,0,0.2,-0.5000000000000004,0.8660254037844384,0,-2,5.0,6.0,3.0,5.0,5000,1583,1214,574,2025-11-06,4468
